Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
55988,6,16/02/2018 01:47:20,4007260,5,3,935,332,935,0,187,418.1447118,332,0,110.6666667,191.6802894,316.1761403,1.996376577,572465.7143,1509188.126,3994973,6,4007260,1001815,1995447.777,3994980,20,2368,1184,1343.502884,2134,234,0,0,0,0,168,104,1.24773536,0.748641216,0,935,140.7777778,317.4278571,100760.4444,0,0,0,0,1,0,0,0,0,158.375,187,110.6666667,0,0,0,0,0,0,5,935,3,332,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,40810,2,0,0,0,0,0,0,0,0,0,0,0,0,49.00759618,40810,0,40810,40810,40810,40810,0,40810,40810,0,0,0,0,0,0,0,0,0,64,0,49.00759618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55954,6,16/02/2018 01:47:20,4017806,5,3,935,317,935,0,187,418.1447118,317,0,105.6666667,183.0200353,311.6128554,1.991136456,573972.2857,1510519.598,3999495,8,4017806,1004451.5,1996705.851,3999503,23,7974,3987,5275.016588,7717,257,0,0,0,0,168,104,1.244460285,0.746676171,0,935,139.1111111,316.335836,100068.3611,0,0,0,0,1,0,0,0,0,156.5,187,105.6666667,0,0,0,0,0,0,5,935,3,317,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,62141,3,0,0,0,0,0,0,0,0,0,0,0,0,48.27730484,31070.5,17174.91661,43215,18926,62141,31070.5,17174.91661,43215,18926,0,0,0,0,0,0,0,0,0,96,0,48.27730484,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,53349,2,0,0,0,0,0,0,0,0,0,0,0,0,37.48898761,53349,0,53349,53349,53349,53349,0,53349,53349,0,0,0,0,0,0,0,0,0,64,0,37.48898761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55982,6,16/02/2018 01:47:20,3718720,5,3,935,345,935,0,187,418.1447118,345,0,115,199.1858429,344.2044574,2.151277859,531245.7143,1399313.887,3704577,9,3718720,929680,1849944.42,3704586,28,11834,5917,8017.176685,11586,248,0,0,0,0,168,104,1.344548662,0.806729197,0,935,142.2222222,318.434757,101400.6944,0,0,0,0,1,0,0,0,0,160,187,115,0,0,0,0,0,0,5,935,3,345,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,42531,2,0,0,0,0,0,0,0,0,0,0,0,0,47.02452329,42531,0,42531,42531,42531,42531,0,42531,42531,0,0,0,0,0,0,0,0,0,64,0,47.02452329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,62706,3,0,0,0,0,0,0,0,0,0,0,0,0,47.84231174,31353,16515.18598,43031,19675,62706,31353,16515.18598,43031,19675,0,0,0,0,0,0,0,0,0,96,0,47.84231174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55994,6,16/02/2018 01:47:20,4005135,5,3,935,352,935,0,187,418.1447118,352,0,117.3333333,203.2272948,321.337483,1.997435792,572162.1429,1508373.53,3992823,5,4005135,1001283.75,1994369.045,3992831,23,9711,4855.5,6448.106738,9415,296,0,0,0,0,168,104,1.24839737,0.749038422,0,935,143,319,101761,0,0,0,0,1,0,0,0,0,160.875,187,117.3333333,0,0,0,0,0,0,5,935,3,352,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,54000,2,0,0,0,0,0,0,0,0,0,0,0,0,37.03703704,54000,0,54000,54000,54000,54000,0,54000,54000,0,0,0,0,0,0,0,0,0,64,0,37.03703704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55964,6,16/02/2018 01:47:20,4050890,5,3,935,312,935,0,187,418.1447118,312,0,104,180.133284,307.8335872,1.974874657,578698.5714,1523165.562,4032886,4,4050890,1012722.5,2013460.27,4032891,52,16828,8414,11484.82834,16535,293,0,0,0,0,168,104,1.234296661,0.740577996,0,935,138.5555556,315.9885722,99848.77778,0,0,0,0,1,0,0,0,0,155.875,187,104,0,0,0,0,0,0,5,935,3,312,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,62724,3,0,0,0,0,0,0,0,0,0,0,0,0,47.82858236,31362,15410.68519,42259,20465,62724,31362,15410.68519,42259,20465,0,0,0,0,0,0,0,0,0,96,0,47.82858236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55992,6,16/02/2018 01:47:20,4006066,5,3,935,316,935,0,187,418.1447118,316,0,105.3333333,182.4426851,312.2764328,1.996971593,572295.1429,1508260.007,3992694,6,4006066,1001516.5,1994129.302,3992700,58,11856,5928,7991.720841,11579,277,0,0,0,0,168,104,1.248107245,0.748864347,0,935,139,316.2657111,100024,0,0,0,0,1,0,0,0,0,156.375,187,105.3333333,0,0,0,0,0,0,5,935,3,316,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,63648,3,0,0,0,0,0,0,0,0,0,0,0,0,47.13423831,31824,16163.0468,43253,20395,63648,31824,16163.0468,43253,20395,0,0,0,0,0,0,0,0,0,96,0,47.13423831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55990,6,16/02/2018 01:47:20,4008769,5,3,935,369,935,0,187,418.1447118,369,0,123,213.0422493,325.2868898,1.995625091,572681.2857,1509032.97,3994833,8,4008769,1002192.25,1995105.487,3994841,18,2285,1142.5,1273.499313,2043,242,0,0,0,0,168,104,1.247265682,0.748359409,0,935,144.8888889,320.4393252,102681.3611,0,0,0,0,1,0,0,0,0,163,187,123,0,0,0,0,0,0,5,935,3,369,237,211,1,32,0,0,0,0,0,0,0,0,Benign
54956,6,16/02/2018 01:47:19,4213161,5,3,935,353,935,0,187,418.1447118,353,0,117.6666667,203.804645,305.7087066,1.898811842,601880.1429,1512622.681,4030736,5,4213161,1053290.25,1985479.934,4030742,47,74420,37210,52215.59315,74132,288,0,0,0,0,168,104,1.186757401,0.712054441,0,935,143.1111111,319.0820602,101813.3611,0,0,0,0,1,0,0,0,0,161,187,117.6666667,0,0,0,0,0,0,5,935,3,353,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,63533,3,0,0,0,0,0,0,0,0,0,0,0,0,47.21955519,31766.5,15165.31914,42490,21043,63533,31766.5,15165.31914,42490,21043,0,0,0,0,0,0,0,0,0,96,0,47.21955519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,54690,2,0,0,0,0,0,0,0,0,0,0,0,0,36.56975681,54690,0,54690,54690,54690,54690,0,54690,54690,0,0,0,0,0,0,0,0,0,64,0,36.56975681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,44567,2,0,0,0,0,0,0,0,0,0,0,0,0,44.87625373,44567,0,44567,44567,44567,44567,0,44567,44567,0,0,0,0,0,0,0,0,0,64,0,44.87625373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,64766,3,0,0,0,0,0,0,0,0,0,0,0,0,46.32060031,32383,15560.59183,43386,21380,64766,32383,15560.59183,43386,21380,0,0,0,0,0,0,0,0,0,96,0,46.32060031,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,36734,2,0,0,0,0,0,0,0,0,0,0,0,0,54.44547286,36734,0,36734,36734,36734,36734,0,36734,36734,0,0,0,0,0,0,0,0,0,64,0,54.44547286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,64487,3,0,0,0,0,0,0,0,0,0,0,0,0,46.52100423,32243.5,14264.4651,42330,22157,64487,32243.5,14264.4651,42330,22157,0,0,0,0,0,0,0,0,0,96,0,46.52100423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,47780,2,0,0,0,0,0,0,0,0,0,0,0,0,41.85851821,47780,0,47780,47780,47780,47780,0,47780,47780,0,0,0,0,0,0,0,0,0,64,0,41.85851821,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,66427,3,0,0,0,0,0,0,0,0,0,0,0,0,45.16235868,33213.5,15544.32837,44205,22222,66427,33213.5,15544.32837,44205,22222,0,0,0,0,0,0,0,0,0,96,0,45.16235868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,65513,3,0,0,0,0,0,0,0,0,0,0,0,0,45.79243814,32756.5,14227.69554,42817,22696,65513,32756.5,14227.69554,42817,22696,0,0,0,0,0,0,0,0,0,96,0,45.79243814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,65682,3,0,0,0,0,0,0,0,0,0,0,0,0,45.67461405,32841,13945.55994,42702,22980,65682,32841,13945.55994,42702,22980,0,0,0,0,0,0,0,0,0,96,0,45.67461405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,65919,3,0,0,0,0,0,0,0,0,0,0,0,0,45.51039913,32959.5,13727.06394,42666,23253,65919,32959.5,13727.06394,42666,23253,0,0,0,0,0,0,0,0,0,96,0,45.51039913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,66263,3,0,0,0,0,0,0,0,0,0,0,0,0,45.27413489,33131.5,13647.86798,42782,23481,66263,33131.5,13647.86798,42782,23481,0,0,0,0,0,0,0,0,0,96,0,45.27413489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,44735,2,0,0,0,0,0,0,0,0,0,0,0,0,44.70772326,44735,0,44735,44735,44735,44735,0,44735,44735,0,0,0,0,0,0,0,0,0,64,0,44.70772326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,25521,2,0,0,0,0,0,0,0,0,0,0,0,0,78.36683516,25521,0,25521,25521,25521,25521,0,25521,25521,0,0,0,0,0,0,0,0,0,64,0,78.36683516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55734,6,16/02/2018 01:47:20,4032777,5,3,935,347,935,0,187,418.1447118,347,0,115.6666667,200.3405434,317.8950882,1.9837447,576111,1495861.39,3967972,7,4032777,1008194.25,1973423.343,3967979,32,64530,32265,45288.77512,64289,241,0,0,0,0,168,104,1.239840437,0.743904262,0,935,142.4444444,318.5946135,101502.5278,0,0,0,0,1,0,0,0,0,160.25,187,115.6666667,0,0,0,0,0,0,5,935,3,347,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,25767,2,0,0,0,0,0,0,0,0,0,0,0,0,77.61865953,25767,0,25767,25767,25767,25767,0,25767,25767,0,0,0,0,0,0,0,0,0,64,0,77.61865953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55744,6,16/02/2018 01:47:20,4074097,5,3,935,343,935,0,187,418.1447118,343,0,114.3333333,198.0311423,313.6891439,1.963625314,582013.8571,1511930.312,4010338,8,4074097,1018524.25,1994769.412,4010346,24,63296,31648,44342.66625,63003,293,0,0,0,0,168,104,1.227265821,0.736359493,0,935,142,318.2762165,101299.75,0,0,0,0,1,0,0,0,0,159.75,187,114.3333333,0,0,0,0,0,0,5,935,3,343,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,25945,2,0,0,0,0,0,0,0,0,0,0,0,0,77.08614377,25945,0,25945,25945,25945,25945,0,25945,25945,0,0,0,0,0,0,0,0,0,64,0,77.08614377,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55708,6,16/02/2018 01:47:20,4068238,5,3,935,303,935,0,187,418.1447118,303,0,101,174.9371316,304.3086466,1.96645329,581176.8571,1506291.269,3996671,6,4068238,1017059.5,1986689.613,3996679,26,70736,35368,44324.28147,66710,4026,0,0,0,0,168,104,1.229033306,0.737419984,0,935,137.5555556,315.3847298,99467.52778,0,0,0,0,1,0,0,0,0,154.75,187,101,0,0,0,0,0,0,5,935,3,303,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,28355,2,0,0,0,0,0,0,0,0,0,0,0,0,70.5342973,28355,0,28355,28355,28355,28355,0,28355,28355,0,0,0,0,0,0,0,0,0,64,0,70.5342973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55746,6,16/02/2018 01:47:20,4059219,5,3,935,357,935,0,187,418.1447118,357,0,119,206.1140461,318.2878283,1.970822466,579888.4286,1506080.471,3994948,6,4059219,1014804.75,1986985.727,3994955,35,63127,31563.5,44285.3906,62878,249,0,0,0,0,168,104,1.231764041,0.739058425,0,935,143.5555556,319.4135686,102025.0278,0,0,0,0,1,0,0,0,0,161.5,187,119,0,0,0,0,0,0,5,935,3,357,219,211,1,32,0,0,0,0,0,0,0,0,Benign
55704,6,16/02/2018 01:47:20,4021138,5,3,935,344,935,0,187,418.1447118,344,0,114.6666667,198.6084926,318.0691635,1.989486558,574448.2857,1487922.802,3948282,8,4021138,1005284.5,1962283.13,3948290,19,71104,35552,44270.54136,66856,4248,0,0,0,0,168,104,1.243429099,0.746057459,0,935,142.1111111,318.3553221,101350.1111,0,0,0,0,1,0,0,0,0,159.875,187,114.6666667,0,0,0,0,0,0,5,935,3,344,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,45401,2,0,0,0,0,0,0,0,0,0,0,0,0,44.05189313,45401,0,45401,45401,45401,45401,0,45401,45401,0,0,0,0,0,0,0,0,0,64,0,44.05189313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,46911,2,0,0,0,0,0,0,0,0,0,0,0,0,42.63392381,46911,0,46911,46911,46911,46911,0,46911,46911,0,0,0,0,0,0,0,0,0,64,0,42.63392381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,45758,2,0,0,0,0,0,0,0,0,0,0,0,0,43.70820403,45758,0,45758,45758,45758,45758,0,45758,45758,0,0,0,0,0,0,0,0,0,64,0,43.70820403,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,46911,2,0,0,0,0,0,0,0,0,0,0,0,0,42.63392381,46911,0,46911,46911,46911,46911,0,46911,46911,0,0,0,0,0,0,0,0,0,64,0,42.63392381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55640,6,16/02/2018 01:47:20,4075252,5,3,935,337,935,0,187,418.1447118,337,0,112.3333333,194.5670407,312.1279371,1.963068787,582178.8571,1502767.011,3989671,7,4075252,1018813,1980948.919,3989678,49,82810,41405,38302.56012,68489,14321,0,0,0,0,168,104,1.226917992,0.736150795,0,935,141.3333333,317.8085115,101002.25,0,0,0,0,1,0,0,0,0,159,187,112.3333333,0,0,0,0,0,0,5,935,3,337,219,211,1,32,0,0,0,0,0,0,0,0,Benign
55642,6,16/02/2018 01:47:20,4037598,5,3,935,376,935,0,187,418.1447118,376,0,125.3333333,217.0837012,324.6980011,1.981376056,576799.7143,1488474.349,3951876,7,4037598,1009399.5,1962029.563,3951885,25,82615,41307.5,38405.09061,68464,14151,0,0,0,0,168,104,1.238360035,0.743016021,0,935,145.6666667,321.0591846,103079,0,0,0,0,1,0,0,0,0,163.875,187,125.3333333,0,0,0,0,0,0,5,935,3,376,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,46332,2,0,0,0,0,0,0,0,0,0,0,0,0,43.16670983,46332,0,46332,46332,46332,46332,0,46332,46332,0,0,0,0,0,0,0,0,0,64,0,43.16670983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:24,46491,2,0,0,0,0,0,0,0,0,0,0,0,0,43.01907896,46491,0,46491,46491,46491,46491,0,46491,46491,0,0,0,0,0,0,0,0,0,64,0,43.01907896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55728,6,16/02/2018 01:47:20,4023933,5,3,935,323,935,0,187,418.1447118,323,0,107.6666667,186.4841369,312.6294598,1.988104673,574847.5714,1490518.551,3954580,8,4023933,1005983.25,1965969.707,3954588,46,65893,32946.5,46215.79211,65626,267,0,0,0,0,168,104,1.24256542,0.745539252,0,935,139.7777778,316.7636255,100339.1944,0,0,0,0,1,0,0,0,0,157.25,187,107.6666667,0,0,0,0,0,0,5,935,3,323,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,47972,2,0,0,0,0,0,0,0,0,0,0,0,0,41.69098641,47972,0,47972,47972,47972,47972,0,47972,47972,0,0,0,0,0,0,0,0,0,64,0,41.69098641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55756,6,16/02/2018 01:47:20,4074156,5,3,935,362,935,0,187,418.1447118,362,0,120.6666667,209.0007974,318.3481438,1.963596877,582022.2857,1511014.091,4008286,8,4074156,1018539,1993375.958,4008294,25,62429,31214.5,43750.81787,62151,278,0,0,0,0,168,104,1.227248048,0.736348829,0,935,144.1111111,319.8352875,102294.6111,0,0,0,0,1,0,0,0,0,162.125,187,120.6666667,0,0,0,0,0,0,5,935,3,362,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,46172,2,0,0,0,0,0,0,0,0,0,0,0,0,43.31629559,46172,0,46172,46172,46172,46172,0,46172,46172,0,0,0,0,0,0,0,0,0,64,0,43.31629559,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55740,6,16/02/2018 01:47:20,4055750,5,3,935,325,935,0,187,418.1447118,325,0,108.3333333,187.6388375,310.6700364,1.972508167,579392.8571,1502719.939,3986804,7,4055750,1013937.5,1982144.147,3986811,37,65494,32747,45971.84027,65254,240,0,0,0,0,168,104,1.232817605,0.739690563,0,935,140,316.9088986,100431.25,0,0,0,0,1,0,0,0,0,157.5,187,108.3333333,0,0,0,0,0,0,5,935,3,325,219,211,1,32,0,0,0,0,0,0,0,0,Benign
55620,6,16/02/2018 01:47:20,4094366,5,3,935,390,935,0,187,418.1447118,390,0,130,225.166605,323.6154267,1.953904463,584909.4286,1508466.137,4005313,6,4094366,1023591.5,1988210.218,4005320,24,85421,42710.5,38215.58599,69733,15688,0,0,0,0,168,104,1.221190289,0.732714174,0,935,147.2222222,322.3460011,103906.9444,0,0,0,0,1,0,0,0,0,165.625,187,130,0,0,0,0,0,0,5,935,3,390,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,47232,2,0,0,0,0,0,0,0,0,0,0,0,0,42.34417344,47232,0,47232,47232,47232,47232,0,47232,47232,0,0,0,0,0,0,0,0,0,64,0,42.34417344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55716,6,16/02/2018 01:47:20,4028449,5,3,935,359,935,0,187,418.1447118,359,0,119.6666667,207.2687466,321.2154355,1.985875954,575492.7143,1489491.433,3952872,8,4028449,1007112.25,1964119.858,3952880,77,71590,35795,45570.20362,68018,3572,0,0,0,0,168,104,1.241172471,0.744703483,0,935,143.7777778,319.5812799,102132.1944,0,0,0,0,1,0,0,0,0,161.75,187,119.6666667,0,0,0,0,0,0,5,935,3,359,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,46652,2,0,0,0,0,0,0,0,0,0,0,0,0,42.87061648,46652,0,46652,46652,46652,46652,0,46652,46652,0,0,0,0,0,0,0,0,0,64,0,42.87061648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
55626,6,16/02/2018 01:47:21,3103013,5,3,935,343,935,0,187,418.1447118,343,0,114.3333333,198.0311423,411.8577653,2.578139376,443287.5714,1133775.355,3013818,19,3103013,775753.25,1492567.886,3013838,46,84924,42462,38527.42008,69705,15219,0,0,0,0,168,104,1.61133711,0.966802266,0,935,142,318.2762165,101299.75,0,0,0,0,1,0,0,0,0,159.75,187,114.3333333,0,0,0,0,0,0,5,935,3,343,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:47:24,47546,2,0,0,0,0,0,0,0,0,0,0,0,0,42.06452698,47546,0,47546,47546,47546,47546,0,47546,47546,0,0,0,0,0,0,0,0,0,64,0,42.06452698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:09,10318,2,0,0,0,0,0,0,0,0,0,0,0,0,193.8360147,10318,0,10318,10318,10318,10318,0,10318,10318,0,0,0,0,0,0,0,0,0,64,0,193.8360147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
43902,6,16/02/2018 01:47:05,4155556,5,3,935,350,935,0,187,418.1447118,350,0,116.6666667,202.0725942,309.2245659,1.925133484,593650.8571,1532905.338,4069703,7,4155556,1038889,2020660.166,4069712,21,50831,25415.5,27273.81566,44701,6130,0,0,0,0,168,104,1.203208427,0.721925056,0,935,142.7777778,318.8368618,101656.9444,0,0,0,0,1,0,0,0,0,160.625,187,116.6666667,0,0,0,0,0,0,5,935,3,350,219,211,1,32,0,0,0,0,0,0,0,0,Benign
43912,6,16/02/2018 01:47:05,4196630,5,3,935,395,935,0,187,418.1447118,395,0,131.6666667,228.0533563,316.920958,1.906291477,599518.5714,1549717.313,4113717,9,4196630,1049157.5,2043145.314,4113726,21,47666,23833,25648.17717,41969,5697,0,0,0,0,168,104,1.191432173,0.714859304,0,935,147.7777778,322.8206847,104213.1944,0,0,0,0,1,0,0,0,0,166.25,187,131.6666667,0,0,0,0,0,0,5,935,3,395,237,211,1,32,0,0,0,0,0,0,0,0,Benign
